x,y,z
0.189999967813,-0.253740221262,0.0340775474906
0.189999982715,-0.558563828468,0.0341380871832
0.189999982715,-0.904803991318,0.0325019657612
0.189999982715,-1.22168338299,0.034164711833
0.189999982715,-1.52932560444,0.0344124399126
0.189999997616,-1.83982741833,0.0343616232276
0.215039029717,-2.16549301147,0.0342789962888
0.249962732196,-2.49311804771,0.0342022106051
0.303196132183,-2.79994225502,0.0341502949595
0.378868848085,-3.0978512764,0.034114126116
0.474673360586,-3.39329791069,0.0340484529734
0.594664514065,-3.68546009064,0.0341992750764
0.737831234932,-3.9569811821,0.0341555811465
0.905681788921,-4.20758295059,0.034140765667
1.11601912975,-4.44931125641,0.0331658646464
1.34258389473,-4.65585517883,0.0341765545309
1.60082054138,-4.84568023682,0.0342741534114
1.87174797058,-4.98978328705,0.0341344475746
2.18853235245,-5.10467433929,0.033892583102
2.50780558586,-5.17191314697,0.034245878458
2.83200883865,-5.21309423447,0.0341896265745
3.14046478271,-5.23842811584,0.0341467112303
3.45570421219,-5.25581598282,0.0325267538428
3.7666721344,-5.27295207977,0.0342101454735
4.10034799576,-5.28631782532,0.0344647169113
4.41571187973,-5.26525878906,0.0342420525849
4.73216104507,-5.25148630142,0.0342108979821
5.03530311584,-5.26028347015,0.0341296195984
5.34825801849,-5.26986169815,0.0341386273503
5.64886569977,-5.27906703949,0.0327546000481
5.97754669189,-5.28912067413,0.0341922082007
6.28622102737,-5.29856300354,0.0329805612564
6.6008849144,-5.30818843842,0.0342038534582
6.91383934021,-5.3177614212,0.0336050763726
7.24418830872,-5.32786655426,0.0341619364917
7.59474563599,-5.33859062195,0.0343930497766
7.93910455704,-5.34912395477,0.0332122594118
8.28534603119,-5.35971546173,0.0342715829611
8.59014225006,-5.35019016266,0.0343873500824
8.89074325562,-5.32994937897,0.0342897027731
9.21513557434,-5.30799770355,0.0330199375749
9.56948280334,-5.28409862518,0.0343164429069
9.88133049011,-5.26306629181,0.0343184918165
10.1917572021,-5.24213027954,0.034252345562
10.5105447769,-5.22062969208,0.0334457345307
10.8201541901,-5.18622589111,0.0343688763678
11.1350021362,-5.12724113464,0.0342825353146
11.4360551834,-5.05924749374,0.0343077257276
11.7205963135,-4.9422917366,0.0342373289168
11.9864749908,-4.78026008606,0.0330764204264
12.2393550873,-4.60691165924,0.0341909937561
12.4549446106,-4.3867316246,0.034272365272
12.6474018097,-4.14577293396,0.0342825055122
12.785364151,-3.87447500229,0.0341485589743
12.9127511978,-3.58928728104,0.0338572785258
13.000951767,-3.29156637192,0.0342506617308
13.0676050186,-2.98882126808,0.0342382565141
13.1006565094,-2.68057441711,0.0341496095061
13.1332483292,-2.3726811409,0.0341193638742
13.1659021378,-2.06415319443,0.0337345898151
13.2189750671,-1.76633393764,0.0342383086681
13.2923526764,-1.47211384773,0.0342412739992
13.3884925842,-1.18523859978,0.0341939628124
13.5075397491,-0.908652424812,0.0327859222889
13.6396198273,-0.601835250854,0.0342008247972
13.7468338013,-0.305190980434,0.0342157930136
13.8166160583,0.000733236782253,0.0342187769711
13.8082313538,0.300764501095,0.0341372229159
13.7112445831,0.593317449093,0.0325774140656
13.5980157852,0.884123027325,0.0341843217611
13.4636592865,1.17395615578,0.0342331752181
13.3083248138,1.47151470184,0.0327776968479
13.1552171707,1.76475656033,0.034108620137
13.0094051361,2.04407691956,0.0344449095428
12.8878803253,2.35428333282,0.03428523615
12.7850151062,2.63697385788,0.0327656790614
12.6799821854,2.92543125153,0.0340980216861
12.5709486008,3.22489929199,0.0343912392855
12.4549303055,3.54354763031,0.0343339927495
12.3506441116,3.82997250557,0.0342641212046
12.2322340012,4.11324310303,0.0342315211892
12.069735527,4.38938379288,0.0341536179185
11.88073349,4.6543545723,0.0338942110538
11.617351532,4.88127183914,0.0343983396888
11.3242092133,5.02968549728,0.0343205817044
11.0137424469,5.11233139038,0.0341532789171
10.6947488785,5.15809106827,0.0330993160605
10.395368576,5.19640445709,0.0326299257576
10.0878324509,5.20445632935,0.0343288816512
9.76029014587,5.18777132034,0.0343971773982
9.43313598633,5.17042350769,0.0330240130424
9.11043357849,5.15322303772,0.032878190279
8.7962474823,5.13647556305,0.0334806591272
8.4480304718,5.11791229248,0.0344676822424
8.07863426208,5.1101641655,0.034741487354
7.76721572876,5.129155159,0.0345467999578
7.44011116028,5.15106630325,0.0332111231983
7.07408618927,5.17541074753,0.0329839587212
6.71352100372,5.19939041138,0.0342843905091
6.39784908295,5.22039270401,0.0346069522202
6.06814479828,5.21157121658,0.0346395783126
5.72743415833,5.18114805222,0.034470949322
5.37555932999,5.1491765976,0.033029705286
5.07595062256,5.12214946747,0.0338870808482
4.7598938942,5.09366846085,0.0344635881484
4.41799354553,5.06285715103,0.0344707891345
4.09009742737,5.0333070755,0.0340811498463
3.77324151993,5.00475406647,0.0332005545497
3.38955235481,4.9701795578,0.0344223156571
3.08428096771,4.93678426743,0.0346525758505
